submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
03/28/2020,IL,3491,,,465,,47,,,13,,03/28/2020 04:22:39 PM,Agree,Agree
07/17/2020,IL,160509,159334,1175,1427,43,7465,7272,193,13,-8,07/18/2020 04:14:26 PM,Agree,Agree
09/27/2020,IL,290419,287930,2489,1604,0,8845,8601,244,13,0,09/28/2020 01:50:59 PM,Agree,Agree
09/28/2020,IL,292128,289639,2489,1709,0,8858,8614,244,13,0,09/29/2020 01:50:42 PM,Agree,Agree
10/12/2020,IL,324930,321892,3038,2742,0,9243,8997,246,13,0,10/13/2020 01:29:38 PM,Agree,Agree
06/29/2020,IL,143514,142461,1053,738,0,7103,6902,201,14,0,06/30/2020 03:27:33 PM,Agree,Agree
09/20/2020,IL,276456,274258,2198,1402,0,8686,8450,236,14,0,09/21/2020 01:47:41 PM,Agree,Agree
09/13/2020,IL,263466,261371,2095,1462,0,8541,8309,232,14,0,09/14/2020 02:01:21 PM,Agree,Agree
08/02/2020,IL,183224,181943,1281,1467,0,7714,7517,197,14,0,08/03/2020 14:31,Agree,Agree
10/05/2020,IL,306133,303394,2739,1853,0,9054,8805,249,14,0,10/06/2020 13:33,Agree,Agree
06/28/2020,IL,142776,141723,1053,646,0,7089,6888,201,15,0,06/29/2020 02:37:31 PM,Agree,Agree
08/12/2020,IL,199893,198593,1300,1645,0,7881,7672,209,15,0,08/13/2020 02:12:28 PM,Agree,Agree
04/02/2020,IL,7695,,,715,,157,,,16,,04/01/2020 16:22,Agree,Agree
07/10/2020,IL,152899,151767,1132,1327,10,7345,7144,201,16,-9,07/11/2020 18:25,Agree,Agree
07/29/2020,IL,176366,175124,1242,1393,0,7654,7462,192,16,0,07/30/2020 02:42:43 PM,Agree,Agree
07/30/2020,IL,178138,176896,1242,1772,0,7670,7478,192,16,0,07/31/2020 02:35:06 PM,Agree,Agree
10/04/2020,IL,304280,301541,2739,1453,0,9040,8791,249,17,0,10/05/2020 13:49,Agree,Agree
07/24/2020,IL,169699,168457,1242,1599,67,7577,7385,192,17,-1,07/25/2020 05:40:06 PM,Agree,Agree
08/22/2020,IL,219702,218285,1417,2356,0,8083,7874,209,17,0,08/23/2020 02:15:28 PM,Agree,Agree
10/26/2020,IL,383698,378985,4713,4729,0,9792,9522,270,17,0,10/27/2020 01:47:53 PM,Agree,Agree
06/15/2020,IL,133877,133016,861,473,0,6507,6326,181,18,0,06/16/2020 02:10:11 PM,Agree,Agree
03/29/2020,IL,4596,,,1105,,65,,,18,,03/28/2020 04:22:39 PM,Agree,Agree
07/27/2020,IL,173897,172655,1242,1231,0,7608,7416,192,18,0,07/28/2020 02:21:07 PM,Agree,Agree
07/18/2020,IL,161785,160610,1175,1276,0,7483,7290,193,18,0,07/19/2020 03:05:47 PM,Agree,Agree
09/15/2020,IL,266305,264210,2095,1466,0,8564,8332,232,18,0,09/16/2020 01:53:41 PM,Agree,Agree
08/16/2020,IL,207413,206081,1332,1562,0,7955,7744,211,18,0,08/17/2020 02:26:31 PM,Agree,Agree
08/08/2020,IL,193998,192698,1300,2190,0,7840,7631,209,18,0,08/09/2020 14:03,Agree,Agree
